Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Date;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Time;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance (kW/m^2) Mean Global Horizontal Irradiance (Solcast weather forecast) Average;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Date;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Time;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance (kW/m^2) Mean Direct Normal Irradiance (Solcast weather forecast) Average;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Date;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Time;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance (kW/m^2) Diffuse Horizontal Irradiance (Solcast weather forecast) Average;(3) Keele University - Solcast weather forecast - Azimuth Date;(3) Keele University - Solcast weather forecast - Azimuth Time;(3) Keele University - Solcast weather forecast - Azimuth(3) Keele University - Solcast weather forecast - Azimuth (°) Azimuth (Solcast weather forecast) Average;(4) Keele University - Solcast weather forecast - Zenith Date;(4) Keele University - Solcast weather forecast - Zenith Time;(4) Keele University - Solcast weather forecast - Zenith(4) Keele University - Solcast weather forecast - Zenith (°) Zenith (Solcast weather forecast) Average;(5) Keele University - Solcast weather forecast - Cloud opacity Date;(5) Keele University - Solcast weather forecast - Cloud opacity Time;(5) Keele University - Solcast weather forecast - Cloud opacity(5) Keele University - Solcast weather forecast - Cloud opacity (%) Cloud opacity (Solcast weather forecast) Average;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Date;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Time;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated(6) Keele University - PV B077 Home Farm 006148 - Energy Generated (kWh) Energy Generated (PV B077 Home Farm 006148);(7) Keele University - Solcast weather forecast - Temperature Date;(7) Keele University - Solcast weather forecast - Temperature Time;(7) Keele University - Solcast weather forecast - Temperature(7) Keele University - Solcast weather forecast - Temperature (°C) Temperature Value (Solcast weather forecast) Average
04/22/2021;5:00:00 pm;0.345;04/22/2021;5:00:00 pm;0.696;04/22/2021;5:00:00 pm;0.082;04/22/2021;5:00:00 pm;99.792;04/22/2021;5:00:00 pm;67.875;04/22/2021;5:00:00 pm;2.000;04/22/2021;5:00:00 pm;;04/22/2021;5:00:00 pm;11.000
04/22/2021;6:00:00 pm;0.186;04/22/2021;6:00:00 pm;0.515;04/22/2021;6:00:00 pm;0.062;04/22/2021;6:00:00 pm;87.500;04/22/2021;6:00:00 pm;76.875;04/22/2021;6:00:00 pm;1.292;04/22/2021;6:00:00 pm;;04/22/2021;6:00:00 pm;10.375
04/22/2021;7:00:00 pm;0.050;04/22/2021;7:00:00 pm;0.141;04/22/2021;7:00:00 pm;0.025;04/22/2021;7:00:00 pm;75.708;04/22/2021;7:00:00 pm;85.667;04/22/2021;7:00:00 pm;0.292;04/22/2021;7:00:00 pm;;04/22/2021;7:00:00 pm;7.792
04/22/2021;8:00:00 pm;0.000;04/22/2021;8:00:00 pm;0.000;04/22/2021;8:00:00 pm;0.000;04/22/2021;8:00:00 pm;63.792;04/22/2021;8:00:00 pm;94.167;04/22/2021;8:00:00 pm;0.000;04/22/2021;8:00:00 pm;;04/22/2021;8:00:00 pm;5.583
04/22/2021;9:00:00 pm;0.000;04/22/2021;9:00:00 pm;0.000;04/22/2021;9:00:00 pm;0.000;04/22/2021;9:00:00 pm;51.292;04/22/2021;9:00:00 pm;101.458;04/22/2021;9:00:00 pm;0.000;04/22/2021;9:00:00 pm;;04/22/2021;9:00:00 pm;5.000
04/22/2021;10:00:00 pm;0.000;04/22/2021;10:00:00 pm;0.000;04/22/2021;10:00:00 pm;0.000;04/22/2021;10:00:00 pm;37.583;04/22/2021;10:00:00 pm;107.750;04/22/2021;10:00:00 pm;0.000;04/22/2021;10:00:00 pm;;04/22/2021;10:00:00 pm;4.292
04/22/2021;11:00:00 pm;0.000;04/22/2021;11:00:00 pm;0.000;04/22/2021;11:00:00 pm;0.000;04/22/2021;11:00:00 pm;22.667;04/22/2021;11:00:00 pm;112.625;04/22/2021;11:00:00 pm;0.000;04/22/2021;11:00:00 pm;;04/22/2021;11:00:00 pm;3.583
04/23/2021;12:00:00 am;0.000;04/23/2021;12:00:00 am;0.000;04/23/2021;12:00:00 am;0.000;04/23/2021;12:00:00 am;6.667;04/23/2021;12:00:00 am;114.708;04/23/2021;12:00:00 am;0.000;04/23/2021;12:00:00 am;;04/23/2021;12:00:00 am;2.000
04/23/2021;1:00:00 am;0.000;04/23/2021;1:00:00 am;0.000;04/23/2021;1:00:00 am;0.000;04/23/2021;1:00:00 am;-9.333;04/23/2021;1:00:00 am;114.583;04/23/2021;1:00:00 am;0.000;04/23/2021;1:00:00 am;;04/23/2021;1:00:00 am;2.000
04/23/2021;2:00:00 am;0.000;04/23/2021;2:00:00 am;0.000;04/23/2021;2:00:00 am;0.000;04/23/2021;2:00:00 am;-25.125;04/23/2021;2:00:00 am;111.875;04/23/2021;2:00:00 am;0.000;04/23/2021;2:00:00 am;;04/23/2021;2:00:00 am;2.000
04/23/2021;3:00:00 am;0.000;04/23/2021;3:00:00 am;0.000;04/23/2021;3:00:00 am;0.000;04/23/2021;3:00:00 am;-39.417;04/23/2021;3:00:00 am;107.250;04/23/2021;3:00:00 am;0.000;04/23/2021;3:00:00 am;;04/23/2021;3:00:00 am;2.000
04/23/2021;4:00:00 am;0.000;04/23/2021;4:00:00 am;0.000;04/23/2021;4:00:00 am;0.000;04/23/2021;4:00:00 am;-53.208;04/23/2021;4:00:00 am;100.333;04/23/2021;4:00:00 am;0.000;04/23/2021;4:00:00 am;;04/23/2021;4:00:00 am;2.000
04/23/2021;5:00:00 am;0.003;04/23/2021;5:00:00 am;0.005;04/23/2021;5:00:00 am;0.002;04/23/2021;5:00:00 am;-65.500;04/23/2021;5:00:00 am;92.333;04/23/2021;5:00:00 am;0.000;04/23/2021;5:00:00 am;;04/23/2021;5:00:00 am;1.500
04/23/2021;6:00:00 am;0.071;04/23/2021;6:00:00 am;0.196;04/23/2021;6:00:00 am;0.036;04/23/2021;6:00:00 am;-77.500;04/23/2021;6:00:00 am;84.125;04/23/2021;6:00:00 am;0.000;04/23/2021;6:00:00 am;;04/23/2021;6:00:00 am;2.417
04/23/2021;7:00:00 am;0.222;04/23/2021;7:00:00 am;0.580;04/23/2021;7:00:00 am;0.069;04/23/2021;7:00:00 am;-89.500;04/23/2021;7:00:00 am;75.125;04/23/2021;7:00:00 am;0.000;04/23/2021;7:00:00 am;;04/23/2021;7:00:00 am;5.125
04/23/2021;8:00:00 am;0.389;04/23/2021;8:00:00 am;0.748;04/23/2021;8:00:00 am;0.082;04/23/2021;8:00:00 am;-101.708;04/23/2021;8:00:00 am;66.125;04/23/2021;8:00:00 am;0.000;04/23/2021;8:00:00 am;;04/23/2021;8:00:00 am;7.708
04/23/2021;9:00:00 am;0.543;04/23/2021;9:00:00 am;0.833;04/23/2021;9:00:00 am;0.093;04/23/2021;9:00:00 am;-115.625;04/23/2021;9:00:00 am;57.333;04/23/2021;9:00:00 am;0.000;04/23/2021;9:00:00 am;;04/23/2021;9:00:00 am;9.417
04/23/2021;10:00:00 am;0.670;04/23/2021;10:00:00 am;0.894;04/23/2021;10:00:00 am;0.091;04/23/2021;10:00:00 am;-131.542;04/23/2021;10:00:00 am;50.250;04/23/2021;10:00:00 am;0.000;04/23/2021;10:00:00 am;;04/23/2021;10:00:00 am;10.708
04/23/2021;11:00:00 am;0.760;04/23/2021;11:00:00 am;0.926;04/23/2021;11:00:00 am;0.095;04/23/2021;11:00:00 am;-149.667;04/23/2021;11:00:00 am;44.458;04/23/2021;11:00:00 am;0.000;04/23/2021;11:00:00 am;;04/23/2021;11:00:00 am;11.208
04/23/2021;12:00:00 pm;0.804;04/23/2021;12:00:00 pm;0.939;04/23/2021;12:00:00 pm;0.098;04/23/2021;12:00:00 pm;-96.083;04/23/2021;12:00:00 pm;41.292;04/23/2021;12:00:00 pm;0.000;04/23/2021;12:00:00 pm;;04/23/2021;12:00:00 pm;12.000
04/23/2021;1:00:00 pm;0.798;04/23/2021;1:00:00 pm;0.939;04/23/2021;1:00:00 pm;0.091;04/23/2021;1:00:00 pm;166.917;04/23/2021;1:00:00 pm;41.917;04/23/2021;1:00:00 pm;0.000;04/23/2021;1:00:00 pm;;04/23/2021;1:00:00 pm;13.417
04/23/2021;2:00:00 pm;0.746;04/23/2021;2:00:00 pm;0.923;04/23/2021;2:00:00 pm;0.092;04/23/2021;2:00:00 pm;146.042;04/23/2021;2:00:00 pm;45.042;04/23/2021;2:00:00 pm;0.000;04/23/2021;2:00:00 pm;;04/23/2021;2:00:00 pm;14.000
04/23/2021;3:00:00 pm;0.650;04/23/2021;3:00:00 pm;0.888;04/23/2021;3:00:00 pm;0.088;04/23/2021;3:00:00 pm;128.667;04/23/2021;3:00:00 pm;50.958;04/23/2021;3:00:00 pm;0.000;04/23/2021;3:00:00 pm;;04/23/2021;3:00:00 pm;14.000
04/23/2021;4:00:00 pm;0.516;04/23/2021;4:00:00 pm;0.830;04/23/2021;4:00:00 pm;0.079;04/23/2021;4:00:00 pm;113.083;04/23/2021;4:00:00 pm;58.875;04/23/2021;4:00:00 pm;0.000;04/23/2021;4:00:00 pm;;04/23/2021;4:00:00 pm;13.583
04/23/2021;5:00:00 pm;0.355;04/23/2021;5:00:00 pm;0.717;04/23/2021;5:00:00 pm;0.074;04/23/2021;5:00:00 pm;99.792;04/23/2021;5:00:00 pm;67.667;04/23/2021;5:00:00 pm;0.708;04/23/2021;5:00:00 pm;;04/23/2021;5:00:00 pm;11.792
04/23/2021;6:00:00 pm;0.189;04/23/2021;6:00:00 pm;0.493;04/23/2021;6:00:00 pm;0.067;04/23/2021;6:00:00 pm;87.500;04/23/2021;6:00:00 pm;76.375;04/23/2021;6:00:00 pm;1.708;04/23/2021;6:00:00 pm;;04/23/2021;6:00:00 pm;10.792
04/23/2021;7:00:00 pm;0.050;04/23/2021;7:00:00 pm;0.118;04/23/2021;7:00:00 pm;0.029;04/23/2021;7:00:00 pm;75.500;04/23/2021;7:00:00 pm;85.375;04/23/2021;7:00:00 pm;4.542;04/23/2021;7:00:00 pm;;04/23/2021;7:00:00 pm;8.583
04/23/2021;8:00:00 pm;0.000;04/23/2021;8:00:00 pm;0.000;04/23/2021;8:00:00 pm;0.000;04/23/2021;8:00:00 pm;63.500;04/23/2021;8:00:00 pm;93.667;04/23/2021;8:00:00 pm;9.958;04/23/2021;8:00:00 pm;;04/23/2021;8:00:00 pm;6.875
04/23/2021;9:00:00 pm;0.000;04/23/2021;9:00:00 pm;0.000;04/23/2021;9:00:00 pm;0.000;04/23/2021;9:00:00 pm;51.292;04/23/2021;9:00:00 pm;101.458;04/23/2021;9:00:00 pm;16.750;04/23/2021;9:00:00 pm;;04/23/2021;9:00:00 pm;5.000
04/23/2021;10:00:00 pm;0.000;04/23/2021;10:00:00 pm;0.000;04/23/2021;10:00:00 pm;0.000;04/23/2021;10:00:00 pm;37.375;04/23/2021;10:00:00 pm;107.542;04/23/2021;10:00:00 pm;22.542;04/23/2021;10:00:00 pm;;04/23/2021;10:00:00 pm;5.000
04/23/2021;11:00:00 pm;0.000;04/23/2021;11:00:00 pm;0.000;04/23/2021;11:00:00 pm;0.000;04/23/2021;11:00:00 pm;22.375;04/23/2021;11:00:00 pm;111.833;04/23/2021;11:00:00 pm;27.958;04/23/2021;11:00:00 pm;;04/23/2021;11:00:00 pm;4.792
04/24/2021;12:00:00 am;0.000;04/24/2021;12:00:00 am;0.000;04/24/2021;12:00:00 am;0.000;04/24/2021;12:00:00 am;6.667;04/24/2021;12:00:00 am;114.708;04/24/2021;12:00:00 am;37.458;04/24/2021;12:00:00 am;;04/24/2021;12:00:00 am;4.000
04/24/2021;1:00:00 am;0.000;04/24/2021;1:00:00 am;0.000;04/24/2021;1:00:00 am;0.000;04/24/2021;1:00:00 am;-9.333;04/24/2021;1:00:00 am;114.083;04/24/2021;1:00:00 am;51.000;04/24/2021;1:00:00 am;;04/24/2021;1:00:00 am;3.583
04/24/2021;2:00:00 am;0.000;04/24/2021;2:00:00 am;0.000;04/24/2021;2:00:00 am;0.000;04/24/2021;2:00:00 am;-25.125;04/24/2021;2:00:00 am;111.167;04/24/2021;2:00:00 am;51.000;04/24/2021;2:00:00 am;;04/24/2021;2:00:00 am;2.000
04/24/2021;3:00:00 am;0.000;04/24/2021;3:00:00 am;0.000;04/24/2021;3:00:00 am;0.000;04/24/2021;3:00:00 am;-39.417;04/24/2021;3:00:00 am;106.250;04/24/2021;3:00:00 am;53.542;04/24/2021;3:00:00 am;;04/24/2021;3:00:00 am;2.000
04/24/2021;4:00:00 am;0.000;04/24/2021;4:00:00 am;0.000;04/24/2021;4:00:00 am;0.000;04/24/2021;4:00:00 am;-53.208;04/24/2021;4:00:00 am;100.042;04/24/2021;4:00:00 am;56.708;04/24/2021;4:00:00 am;;04/24/2021;4:00:00 am;2.000
04/24/2021;5:00:00 am;0.002;04/24/2021;5:00:00 am;0.000;04/24/2021;5:00:00 am;0.002;04/24/2021;5:00:00 am;-65.500;04/24/2021;5:00:00 am;92.333;04/24/2021;5:00:00 am;55.042;04/24/2021;5:00:00 am;;04/24/2021;5:00:00 am;2.000
04/24/2021;6:00:00 am;0.042;04/24/2021;6:00:00 am;0.020;04/24/2021;6:00:00 am;0.038;04/24/2021;6:00:00 am;-77.500;04/24/2021;6:00:00 am;83.625;04/24/2021;6:00:00 am;43.375;04/24/2021;6:00:00 am;;04/24/2021;6:00:00 am;3.417
04/24/2021;7:00:00 am;0.152;04/24/2021;7:00:00 am;0.106;04/24/2021;7:00:00 am;0.121;04/24/2021;7:00:00 am;-89.500;04/24/2021;7:00:00 am;74.625;04/24/2021;7:00:00 am;29.833;04/24/2021;7:00:00 am;;04/24/2021;7:00:00 am;4.708
04/24/2021;8:00:00 am;0.278;04/24/2021;8:00:00 am;0.198;04/24/2021;8:00:00 am;0.198;04/24/2021;8:00:00 am;-101.708;04/24/2021;8:00:00 am;66.125;04/24/2021;8:00:00 am;26.000;04/24/2021;8:00:00 am;;04/24/2021;8:00:00 am;6.625
04/24/2021;9:00:00 am;0.384;04/24/2021;9:00:00 am;0.207;04/24/2021;9:00:00 am;0.271;04/24/2021;9:00:00 am;-115.417;04/24/2021;9:00:00 am;57.333;04/24/2021;9:00:00 am;27.708;04/24/2021;9:00:00 am;;04/24/2021;9:00:00 am;8.000
04/24/2021;10:00:00 am;0.482;04/24/2021;10:00:00 am;0.238;04/24/2021;10:00:00 am;0.327;04/24/2021;10:00:00 am;-131.250;04/24/2021;10:00:00 am;49.542;04/24/2021;10:00:00 am;26.875;04/24/2021;10:00:00 am;;04/24/2021;10:00:00 am;9.417
04/24/2021;11:00:00 am;0.571;04/24/2021;11:00:00 am;0.324;04/24/2021;11:00:00 am;0.339;04/24/2021;11:00:00 am;-149.667;04/24/2021;11:00:00 am;44.167;04/24/2021;11:00:00 am;22.958;04/24/2021;11:00:00 am;;04/24/2021;11:00:00 am;10.708
04/24/2021;12:00:00 pm;0.625;04/24/2021;12:00:00 pm;0.394;04/24/2021;12:00:00 pm;0.329;04/24/2021;12:00:00 pm;-96.083;04/24/2021;12:00:00 pm;41.292;04/24/2021;12:00:00 pm;20.000;04/24/2021;12:00:00 pm;;04/24/2021;12:00:00 pm;11.000
04/24/2021;1:00:00 pm;0.621;04/24/2021;1:00:00 pm;0.391;04/24/2021;1:00:00 pm;0.328;04/24/2021;1:00:00 pm;166.917;04/24/2021;1:00:00 pm;41.417;04/24/2021;1:00:00 pm;20.417;04/24/2021;1:00:00 pm;;04/24/2021;1:00:00 pm;11.708
04/24/2021;2:00:00 pm;0.554;04/24/2021;2:00:00 pm;0.314;04/24/2021;2:00:00 pm;0.332;04/24/2021;2:00:00 pm;146.042;04/24/2021;2:00:00 pm;45.042;04/24/2021;2:00:00 pm;23.542;04/24/2021;2:00:00 pm;;04/24/2021;2:00:00 pm;12.000
04/24/2021;3:00:00 pm;0.447;04/24/2021;3:00:00 pm;0.207;04/24/2021;3:00:00 pm;0.316;04/24/2021;3:00:00 pm;127.958;04/24/2021;3:00:00 pm;50.958;04/24/2021;3:00:00 pm;29.250;04/24/2021;3:00:00 pm;;04/24/2021;3:00:00 pm;11.792
04/24/2021;4:00:00 pm;0.334;04/24/2021;4:00:00 pm;0.143;04/24/2021;4:00:00 pm;0.260;04/24/2021;4:00:00 pm;112.583;04/24/2021;4:00:00 pm;58.667;04/24/2021;4:00:00 pm;33.708;04/24/2021;4:00:00 pm;;04/24/2021;4:00:00 pm;11.000
04/24/2021;5:00:00 pm;0.236;04/24/2021;5:00:00 pm;0.137;04/24/2021;5:00:00 pm;0.184;04/24/2021;5:00:00 pm;99.500;04/24/2021;5:00:00 pm;67.375;04/24/2021;5:00:00 pm;32.250;04/24/2021;5:00:00 pm;;04/24/2021;5:00:00 pm;11.000
04/24/2021;6:00:00 pm;0.143;04/24/2021;6:00:00 pm;0.172;04/24/2021;6:00:00 pm;0.103;04/24/2021;6:00:00 pm;87.500;04/24/2021;6:00:00 pm;76.375;04/24/2021;6:00:00 pm;22.500;04/24/2021;6:00:00 pm;;04/24/2021;6:00:00 pm;9.875
04/24/2021;7:00:00 pm;0.044;04/24/2021;7:00:00 pm;0.074;04/24/2021;7:00:00 pm;0.032;04/24/2021;7:00:00 pm;75.500;04/24/2021;7:00:00 pm;85.375;04/24/2021;7:00:00 pm;11.833;04/24/2021;7:00:00 pm;;04/24/2021;7:00:00 pm;7.792
04/24/2021;8:00:00 pm;0.000;04/24/2021;8:00:00 pm;0.000;04/24/2021;8:00:00 pm;0.000;04/24/2021;8:00:00 pm;63.500;04/24/2021;8:00:00 pm;93.667;04/24/2021;8:00:00 pm;5.875;04/24/2021;8:00:00 pm;;04/24/2021;8:00:00 pm;5.583
04/24/2021;9:00:00 pm;0.000;04/24/2021;9:00:00 pm;0.000;04/24/2021;9:00:00 pm;0.000;04/24/2021;9:00:00 pm;50.792;04/24/2021;9:00:00 pm;101.458;04/24/2021;9:00:00 pm;4.292;04/24/2021;9:00:00 pm;;04/24/2021;9:00:00 pm;4.792
04/24/2021;10:00:00 pm;0.000;04/24/2021;10:00:00 pm;0.000;04/24/2021;10:00:00 pm;0.000;04/24/2021;10:00:00 pm;37.375;04/24/2021;10:00:00 pm;107.542;04/24/2021;10:00:00 pm;2.583;04/24/2021;10:00:00 pm;;04/24/2021;10:00:00 pm;3.583
04/24/2021;11:00:00 pm;0.000;04/24/2021;11:00:00 pm;0.000;04/24/2021;11:00:00 pm;0.000;04/24/2021;11:00:00 pm;22.375;04/24/2021;11:00:00 pm;111.625;04/24/2021;11:00:00 pm;2.000;04/24/2021;11:00:00 pm;;04/24/2021;11:00:00 pm;2.000
04/25/2021;12:00:00 am;0.000;04/25/2021;12:00:00 am;0.000;04/25/2021;12:00:00 am;0.000;04/25/2021;12:00:00 am;6.667;04/25/2021;12:00:00 am;113.708;04/25/2021;12:00:00 am;1.583;04/25/2021;12:00:00 am;;04/25/2021;12:00:00 am;2.000
04/25/2021;1:00:00 am;0.000;04/25/2021;1:00:00 am;0.000;04/25/2021;1:00:00 am;0.000;04/25/2021;1:00:00 am;-9.333;04/25/2021;1:00:00 am;113.792;04/25/2021;1:00:00 am;0.000;04/25/2021;1:00:00 am;;04/25/2021;1:00:00 am;2.000
04/25/2021;2:00:00 am;0.000;04/25/2021;2:00:00 am;0.000;04/25/2021;2:00:00 am;0.000;04/25/2021;2:00:00 am;-25.125;04/25/2021;2:00:00 am;111.167;04/25/2021;2:00:00 am;0.000;04/25/2021;2:00:00 am;;04/25/2021;2:00:00 am;2.000
04/25/2021;3:00:00 am;0.000;04/25/2021;3:00:00 am;0.000;04/25/2021;3:00:00 am;0.000;04/25/2021;3:00:00 am;-39.417;04/25/2021;3:00:00 am;106.250;04/25/2021;3:00:00 am;0.000;04/25/2021;3:00:00 am;;04/25/2021;3:00:00 am;1.792
04/25/2021;4:00:00 am;0.000;04/25/2021;4:00:00 am;0.000;04/25/2021;4:00:00 am;0.000;04/25/2021;4:00:00 am;-53.208;04/25/2021;4:00:00 am;100.042;04/25/2021;4:00:00 am;0.000;04/25/2021;4:00:00 am;;04/25/2021;4:00:00 am;1.000
04/25/2021;5:00:00 am;0.004;04/25/2021;5:00:00 am;0.007;04/25/2021;5:00:00 am;0.003;04/25/2021;5:00:00 am;-65.500;04/25/2021;5:00:00 am;92.333;04/25/2021;5:00:00 am;0.000;04/25/2021;5:00:00 am;;04/25/2021;5:00:00 am;1.208
04/25/2021;6:00:00 am;0.078;04/25/2021;6:00:00 am;0.207;04/25/2021;6:00:00 am;0.040;04/25/2021;6:00:00 am;-77.500;04/25/2021;6:00:00 am;83.625;04/25/2021;6:00:00 am;0.000;04/25/2021;6:00:00 am;;04/25/2021;6:00:00 am;2.000
04/25/2021;7:00:00 am;0.227;04/25/2021;7:00:00 am;0.562;04/25/2021;7:00:00 am;0.074;04/25/2021;7:00:00 am;-89.500;04/25/2021;7:00:00 am;74.625;04/25/2021;7:00:00 am;0.000;04/25/2021;7:00:00 am;;04/25/2021;7:00:00 am;3.625
04/25/2021;8:00:00 am;0.391;04/25/2021;8:00:00 am;0.723;04/25/2021;8:00:00 am;0.088;04/25/2021;8:00:00 am;-101.708;04/25/2021;8:00:00 am;65.625;04/25/2021;8:00:00 am;0.000;04/25/2021;8:00:00 am;;04/25/2021;8:00:00 am;5.417
04/25/2021;9:00:00 am;0.541;04/25/2021;9:00:00 am;0.808;04/25/2021;9:00:00 am;0.094;04/25/2021;9:00:00 am;-115.417;04/25/2021;9:00:00 am;57.333;04/25/2021;9:00:00 am;0.000;04/25/2021;9:00:00 am;;04/25/2021;9:00:00 am;7.708
04/25/2021;10:00:00 am;0.666;04/25/2021;10:00:00 am;0.856;04/25/2021;10:00:00 am;0.104;04/25/2021;10:00:00 am;-131.042;04/25/2021;10:00:00 am;49.542;04/25/2021;10:00:00 am;0.000;04/25/2021;10:00:00 am;;04/25/2021;10:00:00 am;8.417
04/25/2021;11:00:00 am;0.753;04/25/2021;11:00:00 am;0.882;04/25/2021;11:00:00 am;0.109;04/25/2021;11:00:00 am;-149.375;04/25/2021;11:00:00 am;43.667;04/25/2021;11:00:00 am;0.000;04/25/2021;11:00:00 am;;04/25/2021;11:00:00 am;10.208
04/25/2021;12:00:00 pm;0.795;04/25/2021;12:00:00 pm;0.894;04/25/2021;12:00:00 pm;0.110;04/25/2021;12:00:00 pm;-96.083;04/25/2021;12:00:00 pm;40.583;04/25/2021;12:00:00 pm;0.000;04/25/2021;12:00:00 pm;;04/25/2021;12:00:00 pm;11.000
04/25/2021;1:00:00 pm;0.791;04/25/2021;1:00:00 pm;0.893;04/25/2021;1:00:00 pm;0.107;04/25/2021;1:00:00 pm;166.917;04/25/2021;1:00:00 pm;40.917;04/25/2021;1:00:00 pm;0.000;04/25/2021;1:00:00 pm;;04/25/2021;1:00:00 pm;11.000
04/25/2021;2:00:00 pm;0.739;04/25/2021;2:00:00 pm;0.876;04/25/2021;2:00:00 pm;0.100;04/25/2021;2:00:00 pm;146.042;04/25/2021;2:00:00 pm;44.750;04/25/2021;2:00:00 pm;0.000;04/25/2021;2:00:00 pm;;04/25/2021;2:00:00 pm;11.000
04/25/2021;3:00:00 pm;0.623;04/25/2021;3:00:00 pm;0.787;04/25/2021;3:00:00 pm;0.118;04/25/2021;3:00:00 pm;127.958;04/25/2021;3:00:00 pm;50.958;04/25/2021;3:00:00 pm;2.667;04/25/2021;3:00:00 pm;;04/25/2021;3:00:00 pm;11.000
04/25/2021;4:00:00 pm;0.444;04/25/2021;4:00:00 pm;0.506;04/25/2021;4:00:00 pm;0.175;04/25/2021;4:00:00 pm;112.583;04/25/2021;4:00:00 pm;58.667;04/25/2021;4:00:00 pm;13.292;04/25/2021;4:00:00 pm;;04/25/2021;4:00:00 pm;11.000
04/25/2021;5:00:00 pm;0.283;04/25/2021;5:00:00 pm;0.293;04/25/2021;5:00:00 pm;0.167;04/25/2021;5:00:00 pm;99.500;04/25/2021;5:00:00 pm;66.875;04/25/2021;5:00:00 pm;19.083;04/25/2021;5:00:00 pm;;04/25/2021;5:00:00 pm;10.792
04/25/2021;6:00:00 pm;0.161;04/25/2021;6:00:00 pm;0.250;04/25/2021;6:00:00 pm;0.098;04/25/2021;6:00:00 pm;87.500;04/25/2021;6:00:00 pm;75.875;04/25/2021;6:00:00 pm;11.500;04/25/2021;6:00:00 pm;;04/25/2021;6:00:00 pm;8.583
04/25/2021;7:00:00 pm;0.049;04/25/2021;7:00:00 pm;0.098;04/25/2021;7:00:00 pm;0.033;04/25/2021;7:00:00 pm;75.500;04/25/2021;7:00:00 pm;84.875;04/25/2021;7:00:00 pm;1.958;04/25/2021;7:00:00 pm;;04/25/2021;7:00:00 pm;6.875
04/25/2021;8:00:00 pm;0.001;04/25/2021;8:00:00 pm;0.001;04/25/2021;8:00:00 pm;0.000;04/25/2021;8:00:00 pm;63.500;04/25/2021;8:00:00 pm;93.667;04/25/2021;8:00:00 pm;0.000;04/25/2021;8:00:00 pm;;04/25/2021;8:00:00 pm;4.292
04/25/2021;9:00:00 pm;0.000;04/25/2021;9:00:00 pm;0.000;04/25/2021;9:00:00 pm;0.000;04/25/2021;9:00:00 pm;50.583;04/25/2021;9:00:00 pm;100.958;04/25/2021;9:00:00 pm;0.208;04/25/2021;9:00:00 pm;;04/25/2021;9:00:00 pm;2.583
04/25/2021;10:00:00 pm;0.000;04/25/2021;10:00:00 pm;0.000;04/25/2021;10:00:00 pm;0.000;04/25/2021;10:00:00 pm;36.583;04/25/2021;10:00:00 pm;107.042;04/25/2021;10:00:00 pm;0.792;04/25/2021;10:00:00 pm;;04/25/2021;10:00:00 pm;2.000
04/25/2021;11:00:00 pm;0.000;04/25/2021;11:00:00 pm;0.000;04/25/2021;11:00:00 pm;0.000;04/25/2021;11:00:00 pm;22.375;04/25/2021;11:00:00 pm;111.625;04/25/2021;11:00:00 pm;0.000;04/25/2021;11:00:00 pm;;04/25/2021;11:00:00 pm;1.292
04/26/2021;12:00:00 am;0.000;04/26/2021;12:00:00 am;0.000;04/26/2021;12:00:00 am;0.000;04/26/2021;12:00:00 am;6.667;04/26/2021;12:00:00 am;113.708;04/26/2021;12:00:00 am;0.000;04/26/2021;12:00:00 am;;04/26/2021;12:00:00 am;1.000
04/26/2021;1:00:00 am;0.000;04/26/2021;1:00:00 am;0.000;04/26/2021;1:00:00 am;0.000;04/26/2021;1:00:00 am;-9.333;04/26/2021;1:00:00 am;113.583;04/26/2021;1:00:00 am;0.000;04/26/2021;1:00:00 am;;04/26/2021;1:00:00 am;1.000
04/26/2021;2:00:00 am;0.000;04/26/2021;2:00:00 am;0.000;04/26/2021;2:00:00 am;0.000;04/26/2021;2:00:00 am;-25.125;04/26/2021;2:00:00 am;110.875;04/26/2021;2:00:00 am;0.000;04/26/2021;2:00:00 am;;04/26/2021;2:00:00 am;0.792
04/26/2021;3:00:00 am;0.000;04/26/2021;3:00:00 am;0.000;04/26/2021;3:00:00 am;0.000;04/26/2021;3:00:00 am;-39.417;04/26/2021;3:00:00 am;106.250;04/26/2021;3:00:00 am;0.000;04/26/2021;3:00:00 am;;04/26/2021;3:00:00 am;0.000
